1 - WER	rouge1	rouge2	rougeL	rougeLsum	sacreBLEU / 100
0.050000000000000044	0.0	0.0	0.0	0.0	0.0
0.030000000000000027	0.0	0.0	0.0	0.0	0.04
0.17000000000000004	0.05882352941176471	0.0	0.029411764705882356	0.029411764705882356	0.28
0.14	0.32692307692307687	0.09803921568627451	0.15384615384615385	0.15384615384615385	0.32
0.06000000000000005	0.0	0.0	0.0	0.0	0.0
0.13	0.0	0.0	0.0	0.0	0.12
0.020000000000000018	0.0	0.0	0.0	0.0	0.0
0.06000000000000005	0.0	0.0	0.0	0.0	0.02
0.040000000000000036	0.0	0.0	0.0	0.0	0.0
0.06999999999999995	0.33962264150943394	0.06369426751592358	0.2138364779874214	0.2138364779874214	0.09
0.08999999999999997	0.19718309859154928	0.05714285714285714	0.11267605633802817	0.11267605633802817	0.03
0.030000000000000027	0.04347826086956521	0.0	0.04347826086956521	0.04347826086956521	0.0
0.040000000000000036	0.0	0.0	0.0	0.0	0.0
0.030000000000000027	0.0	0.0	0.0	0.0	0.0
0.13	0.16923076923076924	0.031249999999999993	0.15384615384615383	0.15384615384615383	0.02
0.13	0.05	0.0	0.025	0.025	0.11
0.010000000000000009	0.0	0.0	0.0	0.0	0.0
0.06000000000000005	0.0625	0.0	0.04687500000000001	0.04687500000000001	0.0
0.15000000000000002	0.30357142857142855	0.07272727272727272	0.23214285714285715	0.23214285714285715	0.21
0.010000000000000009	0.0	0.0	0.0	0.0	0.0
0.030000000000000027	0.0	0.0	0.0	0.0	0.01
0.06000000000000005	0.0	0.0	0.0	0.0	0.0
0.030000000000000027	0.0	0.0	0.0	0.0	0.0
0.030000000000000027	0.0	0.0	0.0	0.0	0.0
0.06000000000000005	0.0	0.0	0.0	0.0	0.0
0.030000000000000027	0.0	0.0	0.0	0.0	0.0
0.020000000000000018	0.0	0.0	0.0	0.0	0.0
0.010000000000000009	0.0	0.0	0.0	0.0	0.0
0.050000000000000044	0.0	0.0	0.0	0.0	0.06
0.08999999999999997	0.0	0.0	0.0	0.0	0.01
0.050000000000000044	0.0	0.0	0.0	0.0	0.0
0.09999999999999998	0.1	0.01694915254237288	0.06666666666666667	0.06666666666666667	0.01
0.06000000000000005	0.0	0.0	0.0	0.0	0.0
0.030000000000000027	0.0	0.0	0.0	0.0	0.0
0.18999999999999995	0.4814814814814815	0.1320754716981132	0.25925925925925924	0.25925925925925924	0.23
0.07999999999999996	0.16541353383458646	0.030534351145038167	0.12030075187969926	0.12030075187969926	0.02
0.18000000000000005	0.3130434782608696	0.10619469026548671	0.22608695652173916	0.22608695652173916	0.16
0.13	0.21359223300970875	0.0	0.13592233009708737	0.13592233009708737	0.08
0.040000000000000036	0.0	0.0	0.0	0.0	0.0
0.030000000000000027	0.0	0.0	0.0	0.0	0.0
0.07999999999999996	0.0	0.0	0.0	0.0	0.01
0.12	0.0	0.0	0.0	0.0	0.01
0.040000000000000036	0.0	0.0	0.0	0.0	0.0
0.18000000000000005	0.29357798165137616	0.13084112149532712	0.2752293577981651	0.2752293577981651	0.36
0.010000000000000009	0.0	0.0	0.0	0.0	0.0
0.050000000000000044	0.0	0.0	0.0	0.0	0.0
0.020000000000000018	0.0	0.0	0.0	0.0	0.0
0.06999999999999995	0.0	0.0	0.0	0.0	0.0
0.14	0.49090909090909085	0.2222222222222222	0.23636363636363636	0.23636363636363636	0.09
0.020000000000000018	0.0	0.0	0.0	0.0	0.0
0.040000000000000036	0.0	0.0	0.0	0.0	0.0
0.040000000000000036	0.0	0.0	0.0	0.0	0.0
0.030000000000000027	0.0	0.0	0.0	0.0	0.0
0.030000000000000027	0.0	0.0	0.0	0.0	0.0
0.08999999999999997	0.07792207792207792	0.0	0.051948051948051945	0.051948051948051945	0.13
0.020000000000000018	0.0	0.0	0.0	0.0	0.0
0.10999999999999999	0.4262295081967213	0.1	0.19672131147540986	0.19672131147540986	0.03
0.020000000000000018	0.022727272727272724	0.0	0.022727272727272724	0.022727272727272724	0.0
0.030000000000000027	0.0	0.0	0.0	0.0	0.0
0.050000000000000044	0.0	0.0	0.0	0.0	0.0
0.050000000000000044	0.0	0.0	0.0	0.0	0.0
0.030000000000000027	0.0	0.0	0.0	0.0	0.0
0.020000000000000018	0.01904761904761905	0.0	0.01904761904761905	0.01904761904761905	0.0
0.020000000000000018	0.03921568627450981	0.0	0.019607843137254905	0.019607843137254905	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.09999999999999998	0.0	0.0	0.0	0.0	0.01
0.020000000000000018	0.015748031496062992	0.0	0.015748031496062992	0.015748031496062992	0.0
0.07999999999999996	0.09917355371900827	0.0	0.06611570247933884	0.06611570247933884	0.0
0.08999999999999997	0.0	0.0	0.0	0.0	0.01
0.040000000000000036	0.0	0.0	0.0	0.0	0.0
0.06000000000000005	0.0	0.0	0.0	0.0	0.0
0.030000000000000027	0.0	0.0	0.0	0.0	0.01
0.0	0.0	0.0	0.0	0.0	0.0
0.07999999999999996	0.0	0.0	0.0	0.0	0.01
0.050000000000000044	0.06299212598425197	0.015999999999999997	0.06299212598425197	0.06299212598425197	0.0
0.14	0.10638297872340426	0.0	0.0851063829787234	0.0851063829787234	0.02
0.050000000000000044	0.0	0.0	0.0	0.0	0.0
0.06000000000000005	0.0	0.0	0.0	0.0	0.0
0.050000000000000044	0.0	0.0	0.0	0.0	0.0
0.050000000000000044	0.0	0.0	0.0	0.0	0.0
0.06000000000000005	0.0273972602739726	0.0	0.0273972602739726	0.0273972602739726	0.01
0.10999999999999999	0.06779661016949151	0.01724137931034483	0.06779661016949151	0.06779661016949151	0.01
0.19999999999999996	0.3035714285714286	0.07272727272727274	0.21428571428571427	0.21428571428571427	0.28
0.12	0.21052631578947367	0.061068702290076333	0.13533834586466165	0.13533834586466165	0.04
0.06000000000000005	0.0	0.0	0.0	0.0	0.06
0.10999999999999999	0.09756097560975609	0.0	0.07317073170731708	0.07317073170731708	0.21
0.06000000000000005	0.08602150537634408	0.021978021978021976	0.06451612903225806	0.06451612903225806	0.05
0.040000000000000036	0.0	0.0	0.0	0.0	0.0
0.08999999999999997	0.0	0.0	0.0	0.0	0.02
0.16000000000000003	0.26530612244897955	0.0625	0.16326530612244897	0.16326530612244897	0.25
0.030000000000000027	0.0	0.0	0.0	0.0	0.0
0.040000000000000036	0.0	0.0	0.0	0.0	0.0
0.08999999999999997	0.060000000000000005	0.0	0.060000000000000005	0.060000000000000005	0.0
0.12	0.16923076923076927	0.04687499999999999	0.16923076923076927	0.16923076923076927	0.01
0.21999999999999997	0.3898305084745763	0.20689655172413793	0.2711864406779661	0.2711864406779661	0.34
0.16000000000000003	0.27522935779816515	0.1308411214953271	0.1651376146788991	0.1651376146788991	0.17
0.040000000000000036	0.0	0.0	0.0	0.0	0.01
0.050000000000000044	0.0	0.0	0.0	0.0	0.0
0.040000000000000036	0.09599999999999999	0.0	0.064	0.064	0.0
0.050000000000000044	0.014705882352941178	0.0	0.014705882352941178	0.014705882352941178	0.01
0.07999999999999996	0.0	0.0	0.0	0.0	0.0
0.10999999999999999	0.0	0.0	0.0	0.0	0.15
0.040000000000000036	0.049586776859504134	0.01680672268907563	0.03305785123966942	0.03305785123966942	0.01
0.07999999999999996	0.0	0.0	0.0	0.0	0.08
0.030000000000000027	0.0	0.0	0.0	0.0	0.02
0.030000000000000027	0.0	0.0	0.0	0.0	0.0
0.050000000000000044	0.0	0.0	0.0	0.0	0.0
0.16000000000000003	0.3934426229508197	0.16666666666666663	0.2786885245901639	0.2786885245901639	0.2
0.010000000000000009	0.0	0.0	0.0	0.0	0.0
0.06999999999999995	0.0	0.0	0.0	0.0	0.09
0.06000000000000005	0.0	0.0	0.0	0.0	0.0
0.06999999999999995	0.0	0.0	0.0	0.0	0.0
0.040000000000000036	0.0	0.0	0.0	0.0	0.0
0.050000000000000044	0.0	0.0	0.0	0.0	0.0
0.020000000000000018	0.0	0.0	0.0	0.0	0.0
0.14	0.2931034482758621	0.05263157894736842	0.20689655172413793	0.20689655172413793	0.2
0.06000000000000005	0.0	0.0	0.0	0.0	0.0
0.12	0.2727272727272727	0.07407407407407407	0.16363636363636364	0.16363636363636364	0.16
0.18999999999999995	0.10909090909090909	0.0	0.09090909090909093	0.09090909090909093	0.04
